"Year","Month","DiversityCoeff"
1985,1,-0.0110735101034527
1985,2,-0.0069622693085139
1985,3,-0.00921956982124632
1985,4,-0.0124008690532579
1985,5,0.00496361888200697
1985,6,-0.0012189338212322
1985,7,-0.00596324979990066
1985,8,0.00384077332518869
1985,9,0.0062252909967992
1985,10,0.0061682329550871
1985,11,0.0107921781263847
1985,12,0.0105482846359193
1986,1,0.0171277748783644
1986,2,0.00533964925525087
1986,3,0.00412931326345584
1986,4,0.0444238849277201
1986,5,0.0864991510370795
1986,6,0.0756246198408689
1986,7,0.0695334285470355
1986,8,0.0988162942524037
1986,9,0.11198246421448
1986,10,0.107759246375752
1986,11,0.0961282487784638
1986,12,0.0857467021152025
1987,1,0.115735970047121
1987,2,0.0470339415291383
1987,3,0.0617634233507736
1987,4,0.056673456913399
1987,5,0.0656132813132959
1987,6,0.0560824742751472
1987,7,0.0808791653841677
1987,8,0.0814550947335694
1987,9,0.0795576403011734
1987,10,0.0690002766921122
1987,11,0.070793303940066
1987,12,0.0800195908657336
1988,1,0.0796206679099627
1988,2,0.0597845344318886
1988,3,0.0708424460287632
1988,4,0.0632578308768884
1988,5,0.0870578169385076
1988,6,0.0630964922463617
1988,7,0.0587583145062674
1988,8,0.0283520046292399
1988,9,0.0304578665011675
1988,10,0.0240762926309979
1988,11,0.042282134239501
1988,12,0.0285940112012293
1989,1,0.0135107359212331
1989,2,0.0263999267375271
1989,3,0.00320654817255234
1989,4,-0.00815846717217512
1989,5,-0.0171285260750205
1989,6,-0.0198975446258259
1989,7,-0.0223926205040279
1989,8,-0.0358423360765486
1989,9,-0.0344594093789075
1989,10,-0.031279945706077
1989,11,-0.0373668654867665
1989,12,-0.0274634738840146
1990,1,-0.0123289154548447
1990,2,0.023545264990835
1990,3,0.00552442606711684
1990,4,-0.0102530442828476
1990,5,-0.00865193873153052
1990,6,0.0240952254567164
1990,7,0.0203781945389073
1990,8,0.0211290566076977
1990,9,0.0346632822040061
1990,10,0.0465551664578357
1990,11,0.0493212428540931
1990,12,0.0507122447484606
1991,1,0.0525172270254689
1991,2,0.0759214809451676
1991,3,0.0696894064851053
1991,4,0.107623170577081
1991,5,0.106554210699405
1991,6,0.105245319873783
1991,7,0.105442742999209
1991,8,0.153868658886688
1991,9,0.173654676400787
1991,10,0.170130964250824
1991,11,0.157511127795268
1991,12,0.151354487165853
1992,1,0.13883536921992
1992,2,0.0946907680669913
1992,3,0.121264456058417
1992,4,0.142637967566804
1992,5,0.137326950887249
1992,6,0.127374894244769
1992,7,0.111286646093751
1992,8,0.107335652623761
1992,9,0.11193566434927
1992,10,0.129726793728635
1992,11,0.0995088754191567
1992,12,0.10256360805975
1993,1,0.0874479648086549
1993,2,0.0784912447427486
1993,3,0.0591742362796213
1993,4,0.0674644449213053
1993,5,0.0535639469150923
1993,6,0.0558355466610121
1993,7,0.0623097708988706
1993,8,0.0673371389670563
1993,9,0.0624102386168381
1993,10,0.0597506923981006
1993,11,0.0593159996862649
1993,12,0.0623519873658478
1994,1,0.0727937939836431
1994,2,0.0703934641416137
1994,3,0.071648759760502
1994,4,0.0528971662799506
1994,5,0.0397542863958081
1994,6,0.0399137681088547
1994,7,0.0292607335518202
1994,8,0.0118485114137815
1994,9,0.00864382270073418
1994,10,0.0161650666957056
1994,11,0.000315744668174908
1994,12,0.0152338912761795
1995,1,0.0420875598066959
1995,2,0.0423407797195963
1995,3,0.0552780716473239
1995,4,0.0361758746628697
1995,5,0.0283261027385292
1995,6,0.0493498974445878
1995,7,0.056618178466165
1995,8,0.056465952968405
1995,9,0.043365112824252
1995,10,0.03873893144438
1995,11,0.0551760228187734
1995,12,0.0352100145154758
1996,1,0.0331818168618788
1996,2,0.0393383869834285
1996,3,0.0732866122712209
1996,4,0.0312923033595416
1996,5,0.0196822375337724
1996,6,0.0225205520914313
1996,7,0.0214297662386078
1996,8,0.0417091726996644
1996,9,0.0831259031181342
1996,10,0.0845562501210765
1996,11,0.0891208764690212
1996,12,0.0679189958307378
1997,1,0.0851113396993292
1997,2,0.105172998319594
1997,3,0.10198352378622
1997,4,0.107974798652154
1997,5,0.0878250305411911
1997,6,0.0896635454552898
1997,7,0.10204227868759
1997,8,0.0929830424044867
1997,9,0.0886266620746981
1997,10,0.0947506420346803
1997,11,0.117313357419543
1997,12,0.0727418912156711
1998,1,0.0378398949744672
1998,2,0.0280670089001276
1998,3,0.0190372759772878
1998,4,0.0268767853044594
1998,5,0.0308845851669931
1998,6,0.0316825754749113
1998,7,0.0255001543763666
1998,8,0.0240275268729076
1998,9,0.016108234731912
1998,10,0.0226840325965308
1998,11,0.0223879833962875
1998,12,0.0220551598640304
1999,1,0.0399174958273371
1999,2,0.0216698456968146
1999,3,0.0417527069060929
1999,4,0.0713141747498851
1999,5,0.0566577891351882
1999,6,0.0498244317823763
1999,7,0.0407484540827329
1999,8,0.022299174419891
1999,9,0.0218643781496759
1999,10,0.0180626386569609
1999,11,0.0107291535657808
1999,12,0.00634155830231192
2000,1,-0.00923281068097678
2000,2,0.00140619736232773
2000,3,0.0144753188503706
2000,4,0.0323947276775377
2000,5,0.064779725832983
2000,6,0.0398025405802769
2000,7,0.0428647927536422
2000,8,0.0436557153909473
2000,9,0.0492027852238097
2000,10,0.0669801412063213
2000,11,0.0654864602294203
2000,12,0.0644316156799388
2001,1,0.0485375238932567
2001,2,0.092006767856564
2001,3,0.124076310357882
2001,4,0.134189493283868
2001,5,0.118115878213869
2001,6,0.139714713055364
2001,7,0.137720133869071
2001,8,0.14738984640295
2001,9,0.171805885173291
2001,10,0.160004221612796
