"Year","Month","DiversityCoeff"
1985,1,0.129817248347802
1985,2,0.115361172478019
1985,3,0.122097611067315
1985,4,0.114414474249049
1985,5,0.128642145767239
1985,6,0.0962833426184991
1985,7,0.0943028518999005
1985,8,0.102860041327109
1985,9,0.0942621854297916
1985,10,0.1001001078342
1985,11,0.0972291182103138
1985,12,0.0787675996856526
1986,1,0.113502930444995
1986,2,0.129049895914623
1986,3,0.128349123249079
1986,4,0.125701394075068
1986,5,0.101980060890277
1986,6,0.111794351112361
1986,7,0.134251306926376
1986,8,0.121319867545023
1986,9,0.122607597377055
1986,10,0.134350464144194
1986,11,0.145764282100784
1986,12,0.162315304720582
1987,1,0.162475714083673
1987,2,0.167327483937185
1987,3,0.162428603336365
1987,4,0.148233962934342
1987,5,0.158189114757632
1987,6,0.180802990661843
1987,7,0.173488814240292
1987,8,0.174186775604299
1987,9,0.174894617164663
1987,10,0.163396504005694
1987,11,0.182023070106114
1987,12,0.167532911792888
1988,1,0.173201407084039
1988,2,0.180651475465424
1988,3,0.19032530821285
1988,4,0.162569123830706
1988,5,0.145679965915101
1988,6,0.165200173201372
1988,7,0.167803068948414
1988,8,0.140499142234842
1988,9,0.148491925229829
1988,10,0.183793841715121
1988,11,0.170938744628742
1988,12,0.208439408514661
1989,1,0.181569356909871
1989,2,0.147832945947516
1989,3,0.152287179944586
1989,4,0.136276571006322
1989,5,0.135257541773558
1989,6,0.125067877445243
1989,7,0.134678753095871
1989,8,0.122435513639441
1989,9,0.103485920378258
1989,10,0.113791494765234
1989,11,0.0884190189572953
1989,12,0.0559788473143296
1990,1,0.0876392135446287
1990,2,0.0954238937036216
1990,3,0.115645169164093
1990,4,0.115719220029768
1990,5,0.127172387455502
1990,6,0.126963337929571
1990,7,0.122973268795528
1990,8,0.139165689671954
1990,9,0.138146073205933
1990,10,0.151145988014904
1990,11,0.13381008578157
1990,12,0.115866506765324
1991,1,0.162200259489347
1991,2,0.154575197279817
1991,3,0.131691433591245
1991,4,0.116960009557626
1991,5,0.133044311453879
1991,6,0.127624983074367
1991,7,0.139279459033777
1991,8,0.0893298419241238
1991,9,0.00155428055675115
1991,10,-0.0580605853512598
1991,11,-0.0821031810565996
1991,12,-0.0913283455604941
1992,1,-0.0778869914720517
1992,2,-0.100029624003941
1992,3,-0.0807864343166547
1992,4,-0.0841563691461706
1992,5,-0.0897543089931075
1992,6,-0.0786258286617596
1992,7,-0.0991441721846244
1992,8,-0.0784643314502378
1992,9,-0.0566953506560001
