"Year","Month","DiversityCoeff"
1985,1,0.063085460386141
1985,2,0.0591833961222347
1985,3,0.0831299991096324
1985,4,0.0815732101548688
1985,5,0.0719427382150484
1985,6,0.0740707848916271
1985,7,0.0637182978285423
1985,8,0.0759036623259446
1985,9,0.0752154985858449
1985,10,0.0984236633574846
1985,11,0.0998312527190191
1985,12,0.120013051663635
1986,1,0.10377181644415
1986,2,0.0902681086246076
1986,3,0.0812921736442331
1986,4,0.0831450299614627
1986,5,0.0747330982579321
1986,6,0.0488121748717007
1986,7,0.0719196410484707
1986,8,0.0702642606006411
1986,9,0.0730300211304735
1986,10,0.103128813444188
1986,11,0.0837237991239659
1986,12,0.0780886376752679
1987,1,0.0904617743830918
1987,2,0.0671707883887411
1987,3,0.071675414718139
1987,4,0.0551952638272322
1987,5,0.0658363023200757
1987,6,0.0644131155097701
1987,7,0.0543422137370526
1987,8,0.0708498923798207
1987,9,0.0414167001021665
1987,10,0.0416207178194874
1987,11,0.0437056652475723
1987,12,0.0456224844228924
1988,1,0.0600777839928173
1988,2,0.0560250720660222
1988,3,0.0466481772784208
1988,4,0.0451790383990209
1988,5,0.0439570368968011
1988,6,0.010393612719035
1988,7,-0.00633815776584762
1988,8,0.0152289427611669
1988,9,0.0226458523010149
1988,10,0.0329718132770909
1988,11,0.0414790015505985
1988,12,0.0377439489937584
1989,1,0.0296291292610064
1989,2,0.0538787110666275
1989,3,0.0738324406865187
1989,4,0.0495187858888756
1989,5,0.0698645672130442
1989,6,0.0583711549013468
1989,7,0.0655873543446824
1989,8,0.0723113639938301
1989,9,0.0473545662584273
1989,10,0.0537716154294187
1989,11,0.0507081117362418
1989,12,0.0537209941041118
1990,1,0.0366869568569994
1990,2,0.0829242247706828
1990,3,0.0600198556906926
1990,4,0.0763084080893627
1990,5,0.0869073814566521
1990,6,0.0779317704537594
1990,7,0.0703982224808971
1990,8,0.0962246504979506
1990,9,0.0609330547929066
1990,10,0.0808806316335555
1990,11,0.0674677340276158
1990,12,0.0600322039656617
1991,1,0.047069503765969
1991,2,0.0960362024044383
1991,3,0.075793853702491
1991,4,0.0948682988481118
1991,5,0.109627823347862
1991,6,0.0913092960721872
1991,7,0.0934179685645959
1991,8,0.105108960547428
1991,9,0.0824836434034638
1991,10,0.0760018124762791
1991,11,0.0667090872571375
1991,12,0.103987404560501
1992,1,0.0875639778492995
1992,2,0.100755136252093
1992,3,0.100394932695121
1992,4,0.0807955887176758
1992,5,0.0839363805586506
1992,6,0.064894812274815
1992,7,0.0705447146675194
1992,8,0.0815901900919528
1992,9,0.0742375587379824
1992,10,0.0632909979290336
1992,11,0.0623871315031391
1992,12,0.0647206152728012
1993,1,0.070865323444842
1993,2,0.0545302230181328
1993,3,0.0635186878607375
1993,4,0.0555095047400486
1993,5,0.0589008949563832
1993,6,0.0533675005064095
1993,7,0.0512933992808574
1993,8,0.0673313969449002
1993,9,0.0385751272793295
1993,10,0.0587668660066654
1993,11,0.0595359967758799
1993,12,0.0711988596319125
1994,1,0.0675411477296203
1994,2,0.0700394135573088
1994,3,0.0705477452650995
1994,4,0.080257046672192
1994,5,0.0678095101701408
1994,6,0.0575355006541929
1994,7,0.0620572740927001
1994,8,0.0389138053198104
1994,9,0.0600212041882457
1994,10,0.0789130416467438
1994,11,0.0778561903240153
1994,12,0.0969336594731462
1995,1,0.0553610288477459
1995,2,0.055950503858902
1995,3,0.0692595771539542
1995,4,0.0598518552315852
1995,5,0.0731727179143385
1995,6,0.0624745531075238
1995,7,0.039358743536779
1995,8,0.0159003876284456
1995,9,0.0100254592339759
1995,10,0.0133588340697143
1995,11,0.0111066069680953
1995,12,0.000702089876833141
1996,1,-0.00230969301644492
1996,2,0.000316858572375056
1996,3,-0.0162013218253477
1996,4,-0.0238898041374221
1996,5,-0.0196050267745612
1996,6,-0.0166714431200682
1996,7,0.00805214581019822
1996,8,0.0414452901495089
1996,9,0.0488347417447912
1996,10,0.0560736013015009
1996,11,0.0494208700747602
1996,12,0.0329714717778832
1997,1,0.0530989123160932
1997,2,0.0557405059843893
1997,3,0.0532032759946897
1997,4,0.0372134073732852
1997,5,0.0504166281393788
1997,6,0.0466298642505995
1997,7,0.0566650417683984
1997,8,0.081658468174229
1997,9,0.0535697626950363
1997,10,0.0535512263446674
1997,11,0.0436228728018793
1997,12,0.0488672367955947
1998,1,0.0623437275756967
1998,2,0.067489283709288
1998,3,0.0838798873938717
1998,4,0.0716246135682587
1998,5,0.0628424382482235
1998,6,0.0807880190697516
1998,7,0.0665141279956629
1998,8,0.0717399980433607
1998,9,0.0766158463233085
1998,10,0.063013475629913
1998,11,0.0793681932008256
1998,12,0.0662836384210907
1999,1,0.0462980823993898
1999,2,0.0212768534053526
1999,3,0.0198345836895616
1999,4,0.00285093390041419
1999,5,-0.0293556842215757
1999,6,-0.0282362337910193
1999,7,-0.0537081850889561
1999,8,-0.0691678460164354
1999,9,-0.082835392064631
1999,10,-0.0954790665833788
1999,11,-0.0740505499805842
1999,12,-0.089296040366503
2000,1,-0.0701199084261689
2000,2,-0.0856958768677169
2000,3,-0.104953574949023
2000,4,-0.0673159529981088
2000,5,-0.0591006660934427
2000,6,-0.0732804447049032
2000,7,-0.0992814348540549
2000,8,-0.094982264302907
2000,9,-0.0782379433363863
2000,10,-0.0577550103786651
2000,11,-0.0666114822880016
2000,12,-0.0772340337329827
2001,1,-0.0972659075868653
2001,2,-0.0930119842048208
2001,3,-0.102676536348447
2001,4,-0.10853236160492
2001,5,-0.107069676164954
2001,6,-0.0880548415591969
2001,7,-0.127986553642336
2001,8,-0.0906245466309097
2001,9,-0.083151808605499
2001,10,-0.0790519605066484
2001,11,-0.082286655085077
2001,12,-0.0549721865651487
2002,1,-0.0585811265510673
2002,2,-0.0376296928980634
2002,3,-0.0548239847946027
2002,4,-0.0570506226460878
2002,5,-0.0528501865508276
