"Year","Month","DiversityCoeff"
1985,1,-0.00321814537106868
1985,2,0.00120140593367163
1985,3,-0.00097502316954338
1985,4,0.00604402921366469
1985,5,0.0172171131542384
1985,6,0.0114837229507153
1985,7,0.00164890352000225
1985,8,0.020320652891104
1985,9,0.0118085104900614
1985,10,0.0183454540687779
1985,11,0.0225135675624337
1985,12,0.0341665404938067
1986,1,0.0419026274866137
1986,2,0.0304184246852134
1986,3,0.0227158043612609
1986,4,0.0592894717722174
1986,5,0.11234901808885
1986,6,0.0952785432394361
1986,7,0.0998491541475924
1986,8,0.13569241901339
1986,9,0.170887464868641
1986,10,0.156845882296383
1986,11,0.129398083959866
1986,12,0.121802123117243
1987,1,0.14982226600123
1987,2,0.0786767897268304
1987,3,0.0989536561868073
1987,4,0.0904375316556921
1987,5,0.0826080733400171
1987,6,0.0769886510377838
1987,7,0.10153268333991
1987,8,0.0992827658540757
1987,9,0.0849112759967504
1987,10,0.06306216879101
1987,11,0.060107134217722
1987,12,0.0791323686703791
1988,1,0.0741558460839774
1988,2,0.0386303182827648
1988,3,0.0520313828624508
1988,4,0.0378420432607193
1988,5,0.0786555904101928
1988,6,0.0573126303288338
1988,7,0.0521671500439762
1988,8,0.0259677514828064
1988,9,0.0265564172670224
1988,10,0.0264789144481257
1988,11,0.0390682034455322
1988,12,0.0189502152798394
1989,1,0.00805491755048887
1989,2,0.016798387131461
1989,3,0.00145928376820988
1989,4,-0.0171905120302919
1989,5,-0.0275441304352081
1989,6,-0.0460920726292856
1989,7,-0.045724613079886
1989,8,-0.0546018425062444
1989,9,-0.0477026865802826
1989,10,-0.0315396073791799
1989,11,-0.0470768055543082
1989,12,-0.0342603985794742
1990,1,-0.0232217388728889
1990,2,0.015409364681245
1990,3,-0.00388251582587858
1990,4,-0.0245261486518127
1990,5,-0.0262196634447409
1990,6,0.00311630686014796
1990,7,0.0110343051034405
1990,8,0.00739596424759192
1990,9,0.0208243077605148
1990,10,0.0308767640299781
1990,11,0.0354304493110485
1990,12,0.0413795794742257
1991,1,0.0439827093542007
1991,2,0.0699447737280519
1991,3,0.0561208774647385
1991,4,0.10347996092198
1991,5,0.0920512564594052
1991,6,0.096955591012041
1991,7,0.106234103471785
1991,8,0.145851434507523
1991,9,0.167534276752866
1991,10,0.160323744980519
1991,11,0.155290235762985
1991,12,0.153482937271611
1992,1,0.139677549385824
1992,2,0.0897412230674732
1992,3,0.121295160918739
1992,4,0.135514473052864
1992,5,0.132615378026011
1992,6,0.123626226609819
1992,7,0.11653649827972
1992,8,0.102776296067332
1992,9,0.11679973836812
1992,10,0.124530308677352
1992,11,0.0993570046843068
1992,12,0.0928170591344173
1993,1,0.070151256479451
1993,2,0.0564247321178918
1993,3,0.0379921646553037
1993,4,0.058000228764007
1993,5,0.0426818912518011
1993,6,0.0429332984832069
1993,7,0.0525766088016505
1993,8,0.0658795029434888
1993,9,0.0486813840860526
1993,10,0.0405592847457772
1993,11,0.0463078725653541
1993,12,0.0508779237217059
1994,1,0.0675368428658968
1994,2,0.059985103086115
1994,3,0.0646936443347499
1994,4,0.0432589245096468
1994,5,0.0386829391286972
1994,6,0.0257047003855867
1994,7,0.0220410966330377
1994,8,0.00752251626909503
1994,9,0.00889239259897607
1994,10,0.0220553110050797
1994,11,-0.0159005546834791
1994,12,0.0237101602359997
1995,1,0.0499031473037321
1995,2,0.0505737616471899
1995,3,0.0576488392756412
1995,4,0.0448418006845828
1995,5,0.0481740965250799
1995,6,0.0515014227083681
1995,7,0.0668214488845223
1995,8,0.0628142099105037
1995,9,0.0460568939907221
1995,10,0.0445998601112795
1995,11,0.0592636463177857
1995,12,0.0470597687697799
1996,1,0.034658130460279
1996,2,0.0337632315017182
1996,3,0.057723344892785
1996,4,0.023959833837536
1996,5,0.00733738468022288
1996,6,0.0175822861690115
1996,7,0.0107997507178668
1996,8,0.0310136278107336
1996,9,0.0769961578615073
1996,10,0.0803046446192476
1996,11,0.0793952342572076
1996,12,0.0713717123624529
1997,1,0.0855206031458571
1997,2,0.111207661047812
1997,3,0.094273015137911
1997,4,0.0938412695661523
1997,5,0.0705743192753309
1997,6,0.092326201214748
1997,7,0.0913342862405319
1997,8,0.0776191248523622
1997,9,0.0727789715126332
1997,10,0.0942355675194316
1997,11,0.11969805796379
1997,12,0.0855624057226663
1998,1,0.057194597710533
1998,2,0.0357740132896247
1998,3,0.0264844549018352
1998,4,0.0344009768620518
1998,5,0.0421959022625404
1998,6,0.0372111011340281
1998,7,0.0230947702114646
1998,8,0.0413183795496833
1998,9,0.0277206190763607
1998,10,0.0339192687780162
1998,11,0.0348644109443664
1998,12,0.0396109110888394
1999,1,0.0448053261159686
1999,2,0.0300570971731594
1999,3,0.0568491517999737
1999,4,0.0938716291173132
1999,5,0.0591515562601263
1999,6,0.0569799783724657
1999,7,0.0531566761753079
1999,8,0.0233576481713006
1999,9,0.0154441945980997
1999,10,0.0197336445293378
1999,11,0.0159513188290638
1999,12,-0.00212413446001405
2000,1,-0.0104997455516443
2000,2,-0.00136346240090719
2000,3,0.0124620333114014
2000,4,0.0261293517100127
2000,5,0.054385406172072
2000,6,0.0327139968855935
2000,7,0.0405715403869698
2000,8,0.0343675378147925
2000,9,0.0350155844440216
2000,10,0.0477748587520796
2000,11,0.0391704787660811
2000,12,0.0340622280092332
2001,1,0.0239263057993144
2001,2,0.0798375205910336
2001,3,0.106918352934695
2001,4,0.132559456232307
2001,5,0.140760675949358
2001,6,0.151991757041771
2001,7,0.160191307491527
2001,8,0.172887795617019
2001,9,0.195376894133032
2001,10,0.194588197026121
2001,11,0.19301828553647
2001,12,0.192103269674559
2002,1,0.151994582070033
2002,2,0.182611697730305
2002,3,0.125163405248427
2002,4,0.0987552350666137
2002,5,0.10029343909563
2002,6,0.104067256610535
2002,7,0.108676315338432
2002,8,0.12011230967272
2002,9,0.141496998303985
2002,10,0.172422714611388
2002,11,0.17731942472816
2002,12,0.167152513411906
2003,1,0.178320060505858
2003,2,0.187580257741577
2003,3,0.19898326375522
2003,4,0.183802502603073
2003,5,0.14931096699497
2003,6,0.156402801722772
2003,7,0.18614473786918
2003,8,0.198164508725657
2003,9,0.189362463665059
2003,10,0.196962656068642
2003,11,0.159060117718235
2003,12,0.160976379753831
2004,1,0.155515469454573
2004,2,0.164908862596823
2004,3,0.172277760741514
2004,4,0.184806718905722
2004,5,0.187397676551323
2004,6,0.213434543952564
2004,7,0.183453520363323
2004,8,0.193924818917664
2004,9,0.192240081390688
2004,10,0.202474580639305
2004,11,0.197784569639274
2004,12,0.189923779467802
2005,1,0.188078320306184
2005,2,0.195702516456034
2005,3,0.198463361784371
2005,4,0.157345025069974
2005,5,0.152038066132874
