"Env","State","Distance","Type"
0.0447294589178357,0.899041469142215,0.344981793908908,1
0.0454509018036072,0.897155918009867,0.342275012015874,1
0.0461723446893788,0.89525937833465,0.339561162438908,1
0.0468937875751503,0.893351657429446,0.336840123209973,1
0.0476152304609218,0.891432556924334,0.334111768793369,1
0.0483366733466934,0.889501872529412,0.331375969937569,1
0.0490581162324649,0.887559393784754,0.328632593519046,1
0.0497795591182365,0.885604903796621,0.325881502377538,1
0.050501002004008,0.883638178959006,0.323122555142193,1
0.0512224448897796,0.881658988659494,0.320355606047943,1
0.0519438877755511,0.87966709496836,0.317580504741455,1
0.0526653306613226,0.877662252309695,0.314797096075893,1
0.0533867735470942,0.875644207113304,0.312005219893726,1
0.0541082164328657,0.873612697445967,0.309204710796696,1
0.0548296593186373,0.871567452620548,0.306395397902011,1
0.0555511022044088,0.869508192781319,0.303577104583746,1
0.0562725450901804,0.86743462846368,0.300749648198334,1
0.0569939879759519,0.865346460126349,0.297912839792934,1
0.0577154308617234,0.863243377653858,0.295066483795349,1
0.058436873747495,0.861125059827042,0.292210377684059,1
0.0591583166332665,0.858991173758955,0.289344311636763,1
0.0598797595190381,0.856841374293424,0.286468068155721,1
0.0606012024048096,0.854675303363158,0.283581421667973,1
0.0613226452905812,0.852492589304059,0.280684138098348,1
0.0620440881763527,0.850292846122004,0.277775974412982,1
0.0627655310621242,0.84807567270803,0.274856678130782,1
0.0634869739478958,0.8458406519974,0.271925986800071,1
0.0642084168336673,0.843587350067577,0.268983627437312,1
0.0649298597194389,0.841315315169588,0.266029315924498,1
0.0656513026052104,0.839024076686673,0.263062756361432,1
0.066372745490982,0.83671314401343,0.260083640368689,1
0.0670941883767535,0.834382005347913,0.257091646336584,1
0.067815631262525,0.832030126388281,0.254086438614966,1
0.0685370741482966,0.829656948924618,0.251067666637993,1
0.0692585170340681,0.827261889315418,0.248034963977438,1
0.0699799599198397,0.824844336837005,0.244987947317219,1
0.0707014028056112,0.82240365189267,0.241926215341003,1
0.0714228456913828,0.819939164066692,0.238849347523707,1
0.0721442885771543,0.817450170006487,0.235756902816517,1
0.0728657314629258,0.814935931113989,0.232648418213755,1
0.0735871743486974,0.812395671024807,0.229523407188319,1
0.0743086172344689,0.809828572850845,0.226381357980669,1
0.0750300601202405,0.807233776158677,0.223221731724228,1
0.075751503006012,0.804610373652055,0.220043960387654,1
0.0764729458917836,0.80195740752237,0.216847444511631,1
0.0771943887775551,0.799273865425526,0.213631550714508,1
0.0779158316633266,0.79655867603741,0.21039560893724,1
0.0786372745490982,0.793810704132721,0.207138909393534,1
0.0793587174348697,0.791028745123196,0.203860699185669,1
0.0800801603206413,0.78821151898081,0.200560178540059,1
0.0808016032064128,0.785357663459176,0.19723649660898,1
0.0815230460921844,0.782465726511479,0.193888746775687,1
0.0822444889779559,0.779534157785408,0.190515961389174,1
