"Env","State","Distance"
0.36,0.0217695098141644,0.446818088307522
0.359278557114228,0.0218046331062735,0.446068187509892
0.358557114228457,0.0218398727993914,0.445318194110031
0.357835671342685,0.0218752294873055,0.444568107643769
0.357114228456914,0.0219107037679422,0.443817927643755
0.356392785571142,0.0219462962434038,0.443067653639427
0.355671342685371,0.0219820075200059,0.442317285156983
0.354949899799599,0.0220178382083146,0.441566821719356
0.354228456913828,0.0220537889231854,0.440816262846182
0.353507014028056,0.0220898602838012,0.44006560805377
0.352785571142285,0.0221260529137113,0.439314856855076
0.352064128256513,0.022162367440871,0.438564008759671
0.351342685370741,0.0221988044976815,0.437813063273709
0.35062124248497,0.0222353647210296,0.437062019899903
0.349899799599198,0.0222720487523292,0.436310878137486
0.349178356713427,0.022308857237562,0.435559637482185
0.348456913827655,0.0223457908273191,0.434808297426189
0.347735470941884,0.0223828501768434,0.434056857458116
0.347014028056112,0.0224200359460719,0.433305317062981
0.346292585170341,0.0224573487996788,0.432553675722164
0.345571142284569,0.0224947894071194,0.431801932913378
0.344849699398798,0.0225323584426733,0.431050088110631
0.344128256513026,0.0225700565854898,0.4302981407842
0.343406813627254,0.0226078845196324,0.429546090400592
0.342685370741483,0.0226458429341245,0.428793936422509
0.341963927855711,0.0226839325229954,0.428041678308816
0.34124248496994,0.0227221539853269,0.427289315514504
0.340521042084168,0.0227605080253004,0.426536847490656
0.339799599198397,0.0227989953522447,0.425784273684411
0.339078156312625,0.0228376166806838,0.425031593538923
0.338356713426854,0.0228763727303861,0.424278806493331
0.337635270541082,0.0229152642264133,0.423525911982719
0.336913827655311,0.0229542918991707,0.422772909438078
0.336192384769539,0.0229934564844573,0.422019798286265
0.335470941883768,0.0230327587235169,0.421266577949973
0.334749498997996,0.0230721993630899,0.420513247847682
0.334028056112224,0.0231117791554654,0.419759807393626
0.333306613226453,0.0231514988585341,0.419006255997753
0.332585170340681,0.0231913592358416,0.418252593065682
0.33186372745491,0.0232313610566427,0.417498817998662
0.331142284569138,0.0232715050959561,0.416744930193535
0.330420841683367,0.0233117921346196,0.41599092904269
0.329699398797595,0.0233522229593461,0.415236813934023
0.328977955911824,0.0233927983627806,0.414482584250893
0.328256513026052,0.0234335191435571,0.41372823937208
0.327535070140281,0.0234743861063572,0.412973778671742
0.326813627254509,0.0235154000619681,0.412219201519367
0.326092184368737,0.0235565618273426,0.411464507279733
0.325370741482966,0.0235978722256591,0.410709695312862
0.324649298597194,0.0236393320863824,0.409954764973969
0.323927855711423,0.023680942245325,0.409199715613423
0.323206412825651,0.02372270354471,0.408444546576696
0.32248496993988,0.0237646168332339,0.407689257204315
0.321763527054108,0.0238066829661301,0.406933846831818
0.321042084168337,0.0238489028052341,0.406178314789701
0.320320641282565,0.0238912772190485,0.40542266040337
0.319599198396794,0.0239338070828095,0.404666882993095
0.318877755511022,0.0239764932785535,0.403910981873952
0.31815631262525,0.0240193366951852,0.403154956355782
0.317434869739479,0.0240623382285463,0.40239880574313
0.316713426853707,0.0241054987814848,0.401642529335199
0.315991983967936,0.0241488192639254,0.400886126425795
0.315270541082164,0.0241923005929408,0.400129596303272
0.314549098196393,0.0242359436928239,0.399372938250483
0.313827655310621,0.0242797494951605,0.398616151544718
0.31310621242485,0.0243237189389033,0.397859235457656
0.312384769539078,0.0243678529704469,0.397102189255302
0.311663326653307,0.0244121525437034,0.396345012197937
0.310941883767535,0.0244566186201793,0.395587703540053
0.310220440881763,0.0245012521690527,0.394830262530302
0.309498997995992,0.0245460541672526,0.394072688411433
0.30877755511022,0.024591025599538,0.393314980420232
0.308056112224449,0.0246361674585787,0.392557137787464
0.307334669338677,0.0246814807450373,0.39179915973781
0.306613226452906,0.0247269664676513,0.391041045489805
0.305891783567134,0.0247726256433173,0.390282794255778
0.305170340681363,0.0248184592971758,0.389524405241785
0.304448897795591,0.0248644684626968,0.388765877647545
0.30372745490982,0.0249106541817674,0.388007210666378
0.303006012024048,0.024957017504779,0.387248403485136
0.302284569138277,0.0250035594907177,0.386489455284137
0.301563126252505,0.0250502812072538,0.385730365237099
0.300841683366733,0.0250971837308338,0.384971132511068
0.300120240480962,0.0251442681467732,0.384211756266352
0.29939879759519,0.0251915355493503,0.38345223565645
0.298677354709419,0.0252389870419018,0.382692569827979
0.297955911823647,0.0252866237369186,0.381932757920605
0.297234468937876,0.0253344467561442,0.381172799066966
0.296513026052104,0.0253824572306733,0.380412692392601
0.295791583166333,0.0254306563010523,0.379652437015877
0.295070140280561,0.0254790451173809,0.378892032047906
0.29434869739479,0.025527624839415,0.378131476592475
0.293627254509018,0.0255763966366713,0.377370769745967
0.292905811623246,0.0256253616885327,0.376609910597276
0.292184368737475,0.0256745211843556,0.375848898227738
0.291462925851703,0.0257238763235787,0.375087731711039
0.290741482965932,0.0257734283158328,0.37432641011314
0.29002004008016,0.0258231783810524,0.373564932492189
0.289298597194389,0.0258731277495886,0.372803297898444
0.288577154308617,0.0259232776623241,0.372041505374178
0.287855711422846,0.0259736293707887,0.371279553953599
0.287134268537074,0.0260241841372774,0.370517442662761
0.286412825651303,0.0260749432349698,0.369755170519475
0.285691382765531,0.0261259079480504,0.368992736533218
0.284969939879759,0.0261770795718319,0.368230139705043
0.284248496993988,0.0262284594128791,0.367467379027484
0.283527054108216,0.026280048789135,0.366704453484466
0.282805611222445,0.0263318490300483,0.365941362051208
0.282084168336673,0.0263838614767032,0.365178103694125
0.281362725450902,0.0264360874819505,0.364414677370733
0.28064128256513,0.0264885284105405,0.36365108202955
0.279919839679359,0.0265411856392586,0.362887316609993
0.279198396793587,0.0265940605570614,0.362123380042278
0.278476953907816,0.0266471545652159,0.361359271247317
0.277755511022044,0.0267004690774404,0.360594989136613
0.277034068136273,0.0267540055200466,0.359830532612155
0.276312625250501,0.0268077653320849,0.359065900566307
0.275591182364729,0.026861749965491,0.358301091881705
0.274869739478958,0.0269159608852346,0.357536105431139
0.274148296593186,0.0269703995694707,0.356770940077448
0.273426853707415,0.0270250675096926,0.356005594673401
0.272705410821643,0.0270799662108871,0.355240068061585
0.271983967935872,0.0271350971916922,0.354474359074287
0.2712625250501,0.0271904619845573,0.353708466533374
0.270541082164329,0.0272460621359048,0.352942389250174
0.269819639278557,0.0273018992062949,0.352176126025357
0.269098196392786,0.0273579747705925,0.351409675648804
0.268376753507014,0.0274142904181365,0.350643036899488
0.267655310621242,0.0274708477529119,0.349876208545345
0.266933867735471,0.0275276483937236,0.349109189343142
0.266212424849699,0.0275846939743736,0.348341978038349
0.265490981963928,0.0276419861438408,0.347574573365007
0.264769539078156,0.0276995265664627,0.34680697404559
0.264048096192385,0.0277573169221205,0.346039178790867
0.263326653306613,0.0278153589064267,0.34527118629977
0.262605210420842,0.0278736542309154,0.344502995259245
0.26188376753507,0.0279322046232358,0.343734604344115
0.261162324649299,0.0279910118273484,0.342966012216931
0.260440881763527,0.0280500776037237,0.342197217527827
0.259719438877756,0.0281094037295447,0.34142821891437
0.258997995991984,0.0281689919989121,0.340659015001407
0.258276553106212,0.0282288442230525,0.339889604400915
0.257555110220441,0.0282889622305298,0.339119985711838
0.256833667334669,0.02834934786746,0.338350157519935
0.256112224448898,0.0284100029977293,0.337580118397616
0.255390781563126,0.0284709295032152,0.336809866903779
0.254669338677355,0.0285321292840116,0.336039401583644
0.253947895791583,0.0285936042586565,0.335268720968583
0.253226452905812,0.0286553563643645,0.334497823575952
0.25250501002004,0.0287173875572615,0.333726707908916
0.251783567134269,0.028779699812624,0.332955372456272
0.251062124248497,0.0288422951251221,0.332183815692271
0.250340681362725,0.0289051755090658,0.331412036076435
0.249619238476954,0.0289683429986555,0.330640032053375
0.248897795591182,0.0290317996482367,0.329867802052599
0.248176352705411,0.029095547532558,0.329095344488325
0.247454909819639,0.0291595887470343,0.328322657759289
0.246733466933868,0.0292239254080128,0.327549740248544
0.246012024048096,0.0292885596530446,0.326776590323263
0.245290581162325,0.02935349364116,0.326003206334538
0.244569138276553,0.029418729553148,0.325229586617171
0.243847695390782,0.0294842695918408,0.324455729489466
0.24312625250501,0.0295501159824027,0.323681633253018
0.242404809619238,0.0296162709726236,0.322907296192493
0.241683366733467,0.0296827368332177,0.322132716575414
0.240961923847695,0.0297495158581263,0.321357892651936
0.240240480961924,0.0298166103648264,0.320582822654616
0.239519038076152,0.0298840226946439,0.319807504798188
0.238797595190381,0.029951755213072,0.319031937279326
0.238076152304609,0.0300198103100951,0.318256118276409
0.237354709418838,0.0300881904005176,0.317480045949275
0.236633266533066,0.0301568979242991,0.316703718438979
0.235911823647295,0.0302259353468941,0.315927133867543
0.235190380761523,0.0302953051595979,0.315150290337701
0.234468937875751,0.0303650098798987,0.314373185932642
0.23374749498998,0.0304350520518351,0.313595818715746
0.233026052104208,0.0305054342463598,0.31281818673032
0.232304609218437,0.0305761590617094,0.312040287999327
0.231583166332665,0.0306472291237809,0.311262120525106
0.230861723446894,0.0307186470865141,0.310483682289096
0.230140280561122,0.0307904156322812,0.309704971251549
0.229418837675351,0.0308625374722823,0.308925985351244
0.228697394789579,0.0309350153469484,0.308146722505183
0.227975951903808,0.0310078520263513,0.307367180608303
0.227254509018036,0.0310810503106201,0.306587357533161
0.226533066132265,0.0311546130303661,0.305807251129629
0.225811623246493,0.0312285430471136,0.305026859224579
0.225090180360721,0.0313028432537396,0.304246179621556
0.22436873747495,0.0313775165749209,0.30346521010046
0.223647294589178,0.0314525659675883,0.302683948417206
0.222925851703407,0.0315279944213904,0.30190239230339
0.222204408817635,0.0316038049591644,0.301120539465943
0.221482965931864,0.0316800006374157,0.300338387586783
0.220761523046092,0.0317565845468062,0.299555934322457
0.220040080160321,0.0318335598126516,0.298773177303776
0.219318637274549,0.0319109295954274,0.29799011413545
0.218597194388778,0.0319886970912839,0.297206742395713
0.217875751503006,0.0320668655325711,0.296423059635932
0.217154308617234,0.0321454381883729,0.29563906338023
0.216432865731463,0.0322244183650511,0.294854751125078
0.215711422845691,0.0323038094067995,0.294070120338899
0.21498997995992,0.0323836146962081,0.293285168461654
0.214268537074148,0.0324638376548382,0.292499892904422
0.213547094188377,0.0325444817438074,0.291714291048978
0.212825651302605,0.0326255504643866,0.290928360247355
0.212104208416834,0.0327070473586072,0.290142097821403
0.211382765531062,0.0327889760098802,0.289355501062342
0.210661322645291,0.0328713400436274,0.288568567230296
0.209939879759519,0.0329541431279235,0.287781293553834
0.209218436873747,0.0330373889741518,0.286993677229488
0.208496993987976,0.0331210813376709,0.286205715421269
0.207775551102204,0.0332052240184959,0.285417405260178
0.207054108216433,0.0332898208619911,0.284628743843694
0.206332665330661,0.0333748757595775,0.283839728235267
0.20561122244489,0.0334603926494527,0.283050355463793
0.204889779559118,0.0335463755173261,0.282260622523083
0.204168336673347,0.0336328283971675,0.281470526371314
0.203446893787575,0.0337197553719711,0.280680063930482
0.202725450901804,0.0338071605745342,0.279889232085833
0.202004008016032,0.0338950481882512,0.279098027685291
0.20128256513026,0.0339834224479238,0.278306447538867
0.200561122244489,0.0340722876405872,0.277514488418061
0.199839679358717,0.0341616481063525,0.276722147055258
0.199118236472946,0.0342515082392669,0.275929420143098
0.198396793587174,0.03434187248819,0.275136304333843
0.197675350701403,0.0344327453576895,0.274342796238733
0.196953907815631,0.0345241314089533,0.273548892427324
0.19623246492986,0.034616035260722,0.272754589426812
0.195511022044088,0.0347084615902395,0.271959883721348
0.194789579158317,0.0348014151342233,0.271164771751336
0.194068136272545,0.0348949006898551,0.270369249912718
0.193346693386774,0.0349889231157922,0.269573314556242
0.192625250501002,0.0350834873331994,0.26877696198672
0.19190380761523,0.0351785983268034,0.267980188462262
0.191182364729459,0.0352742611459682,0.267182990193506
0.190460921843687,0.0353704809057946,0.266385363342819
0.189739478957916,0.035467262788242,0.265587304023493
0.189018036072144,0.0355646120432749,0.264788808298915
0.188296593186373,0.035662533990033,0.263989872181726
0.187575150300601,0.0357610340180276,0.263190491632956
0.18685370741483,0.0358601175883629,0.262390662561149
0.186132264529058,0.0359597902349845,0.261590380821459
0.185410821643287,0.0360600575659547,0.260789642214734
0.184689378757515,0.0361609252647556,0.259988442486581
0.183967935871743,0.0362623990916217,0.259186777326404
0.183246492985972,0.0363644848849004,0.258384642366424
0.1825250501002,0.0364671885624446,0.257582033180683
0.181803607214429,0.0365705161230346,0.25677894528402
0.181082164328657,0.0366744736478329,0.255975374131021
0.180360721442886,0.0367790673018714,0.25517131511496
0.179639278557114,0.0368843033355721,0.254366763566699
0.178917835671343,0.0369901880863024,0.253561714753575
0.178196392785571,0.037096727979966,0.252756163878257
0.1774749498998,0.0372039295326299,0.251950106077582
0.176753507014028,0.0373117993521893,0.251143536421358
0.176032064128257,0.0374203441400706,0.250336449911144
0.175310621242485,0.0375295706929742,0.249528841479001
0.174589178356713,0.0376394859046579,0.248720705986216
