"Year","Month","DiversityCoeff"
1984,1,-0.038715205683473
1984,2,-0.0374742145886346
1984,3,-0.0374682737549528
1984,4,-0.0453635103424218
1984,5,-0.0427663940028936
1984,6,-0.0345732494283155
1984,7,-0.0323942086030225
1984,8,-0.00131160743215343
1984,9,0.00290377872846174
1984,10,0.0266924664272335
1984,11,0.0447828812512842
1984,12,0.11599743532991
1985,1,0.0791636007679209
1985,2,0.0832902376403822
1985,3,0.0868172351943669
1985,4,0.0988573450045563
1985,5,0.111386199920084
1985,6,0.115221407495813
1985,7,0.0932284269356006
1985,8,0.111055539624734
1985,9,0.0982728646705782
1985,10,0.10420889992276
1985,11,0.11364282889498
1985,12,0.116887108536771
1986,1,0.118994977117724
1986,2,0.123694406567212
1986,3,0.138839211052783
1986,4,0.149761989998033
1986,5,0.169138532515132
1986,6,0.159209829389806
1986,7,0.161451948212445
1986,8,0.119024895271074
1986,9,0.127955888039782
1986,10,0.128935109706548
1986,11,0.124957938384493
1986,12,0.127957841173408
1987,1,0.119584889510654
1987,2,0.11734223364742
1987,3,0.130309464833759
1987,4,0.116107294671451
1987,5,0.132825329058963
1987,6,0.143085141272807
1987,7,0.144222331180122
1987,8,0.141070349327944
1987,9,0.144645841552804
1987,10,0.140142109800802
1987,11,0.146172324996762
1987,12,0.144660818247203
1988,1,0.138422854169173
1988,2,0.141231725497815
1988,3,0.135044175156528
1988,4,0.130139295833769
1988,5,0.120585385406267
1988,6,0.130190772501576
1988,7,0.108962153083003
1988,8,0.0971905787584239
1988,9,0.0907071402446351
1988,10,0.0833123198956669
1988,11,0.0804058088577298
1988,12,0.0807213366895355
1989,1,0.0829675493684712
1989,2,0.0822874100183603
1989,3,0.0830484748712172
1989,4,0.0753706827982044
1989,5,0.0532190255772097
1989,6,0.052943455742668
1989,7,0.0681423651289542
1989,8,0.0790373746126263
1989,9,0.0827936745680695
1989,10,0.0847173958353518
1989,11,0.0848639936550529
1989,12,0.0821325715554812
1990,1,0.0915471234123422
1990,2,0.0880376656493402
1990,3,0.0955867501139643
1990,4,0.117027442916365
1990,5,0.141237864180581
1990,6,0.132527732568005
1990,7,0.127145436337778
1990,8,0.133452704600208
1990,9,0.119966371054983
1990,10,0.113501212378789
1990,11,0.110163920585993
1990,12,0.11808613438895
1991,1,0.112542558107493
1991,2,0.112638803465619
1991,3,0.112500605910203
1991,4,0.0993619374940547
1991,5,0.0915853523297666
1991,6,0.0666632217453817
1991,7,0.0629373022930946
1991,8,0.0797011657029316
1991,9,0.0965075518931249
1991,10,0.10039851135023
1991,11,0.112367665052804
1991,12,0.121445395823057
1992,1,0.139780698824416
1992,2,0.138869469246024
1992,3,0.145457111660513
1992,4,0.156271182029542
1992,5,0.173688063849945
1992,6,0.185584763352938
1992,7,0.153148556343327
1992,8,0.162766049536897
1992,9,0.1368614789374
1992,10,0.130564899895013
1992,11,0.130007009956238
1992,12,0.132905807414022
1993,1,0.123918766279256
1993,2,0.124907102166885
1993,3,0.117545427660174
