"Year","Month","DiversityCoeff"
1985,1,0.166941095656835
1985,2,0.165232645612727
1985,3,0.177018611736594
1985,4,0.176359757268544
1985,5,0.168686442673927
1985,6,0.16214220939668
1985,7,0.178570254798301
1985,8,0.169846263117498
1985,9,0.162205984656908
1985,10,0.152194564456579
1985,11,0.163227937017767
1985,12,0.180069092256603
1986,1,0.198484657027589
1986,2,0.171548044600242
1986,3,0.162435308650808
1986,4,0.180528967765118
1986,5,0.190710835926353
1986,6,0.162085769562254
1986,7,0.205036657673545
1986,8,0.188997070075243
1986,9,0.188584920896518
1986,10,0.214175729361709
1986,11,0.20201931153747
1986,12,0.195490296499819
1987,1,0.214140841627642
1987,2,0.210294621036979
1987,3,0.245032196113526
1987,4,0.274662382365029
1987,5,0.237309672501334
1987,6,0.240220894923424
1987,7,0.22457731303528
1987,8,0.223548508220521
1987,9,0.212519771803106
1987,10,0.198911689815919
1987,11,0.170718395555727
1987,12,0.18931318043122
1988,1,0.184303949440465
1988,2,0.187502247915832
1988,3,0.167541063808107
1988,4,0.176871637716859
1988,5,0.171323854996904
1988,6,0.189727662592909
1988,7,0.180586640694239
1988,8,0.18965148488753
1988,9,0.163194352635714
1988,10,0.187953289749279
1988,11,0.15756375158899
1988,12,0.168988115014233
1989,1,0.162970499808524
1989,2,0.157213373518593
1989,3,0.172834801976858
1989,4,0.183033213253203
1989,5,0.174414039734028
1989,6,0.157989017267584
1989,7,0.164671934566499
1989,8,0.167577142313737
1989,9,0.150989110486212
1989,10,0.157970912136131
1989,11,0.132441284108582
1989,12,0.157763125610633
1990,1,0.15920092256193
1990,2,0.164933795973883
1990,3,0.174422590457406
1990,4,0.194014315692588
1990,5,0.216733286550748
1990,6,0.217928827754515
1990,7,0.2113666613412
1990,8,0.222414514961618
1990,9,0.219096753792549
1990,10,0.200564404391408
1990,11,0.207463005896229
1990,12,0.206188781959567
1991,1,0.213899977815998
1991,2,0.216504467474953
1991,3,0.216860665921697
1991,4,0.208870314347996
1991,5,0.223002990999392
1991,6,0.214381985929113
1991,7,0.220064455644395
1991,8,0.150701040899452
1991,9,0.16524510019792
1991,10,0.114610707728777
1991,11,0.10893605506193
1991,12,0.0692383583214261
1992,1,0.0747972784684524
1992,2,0.0744816490337641
1992,3,0.0461159043812866
1992,4,0.0536287680016189
1992,5,0.0884292814440052
1992,6,0.0595826997818567
1992,7,0.0752772477691146
1992,8,0.0649263763085259
1992,9,0.0839550434040277
1992,10,0.0890708887013589
1992,11,0.0783878226609236
1992,12,0.0945524453990743
1993,1,0.0740324409114096
1993,2,0.0724845403303248
1993,3,0.0868721625606336
1993,4,0.0735804183739244
1993,5,0.0730838151666396
1993,6,0.0568656042971699
1993,7,0.0801049330934341
1993,8,0.0695219254652046
1993,9,0.087047546374769
1993,10,0.0709417294002972
1993,11,0.0918439998666345
1993,12,0.0844685749850807
1994,1,0.0655006329859824
1994,2,0.0737880584915802
1994,3,0.0713424872471109
1994,4,0.102053777025512
1994,5,0.0726320339741227
1994,6,0.0840204319321767
1994,7,0.0600234891491445
1994,8,0.0785921507544863
1994,9,0.0910803807202869
1994,10,0.106256917879699
1994,11,0.158513577471962
1994,12,0.176392926519606
1995,1,0.163820572272881
1995,2,0.150917025399583
1995,3,0.132298634912546
1995,4,0.125754741771343
1995,5,0.142248632987976
1995,6,0.161617282851457
1995,7,0.14570766629288
1995,8,0.141728488060391
1995,9,0.130603080423209
1995,10,0.115315819995803
1995,11,0.11719572503468
1995,12,0.119149840266652
1996,1,0.111170634459486
1996,2,0.126644706045275
1996,3,0.123784721601946
1996,4,0.12791674118622
1996,5,0.128103270239025
1996,6,0.132338018878406
1996,7,0.129521962335187
1996,8,0.119338119161889
1996,9,0.0881396130255942
1996,10,0.104326227801765
1996,11,0.102584360122029
1996,12,0.0835157961032669
1997,1,0.0957774068410723
1997,2,0.102787754701504
1997,3,0.121265641760532
1997,4,0.110772273799191
1997,5,0.112374207604527
1997,6,0.143533436644644
1997,7,0.162038334163719
1997,8,0.159972845338962
1997,9,0.192409664032485
1997,10,0.200646241489491
1997,11,0.202726219894269
1997,12,0.19862982754854
1998,1,0.206100961862014
1998,2,0.213263347594817
1998,3,0.219590485228981
1998,4,0.234896267158546
1998,5,0.222029040472745
1998,6,0.221660175915598
1998,7,0.18275802470773
1998,8,0.216219689647912
1998,9,0.22478927757756
1998,10,0.226997881631195
1998,11,0.205088319321063
1998,12,0.223139188637417
1999,1,0.233486939180393
1999,2,0.231663596658853
1999,3,0.226120548697069
1999,4,0.228411106608468
1999,5,0.242372171212608
1999,6,0.205116608145493
